Start Time,Duration,Run ID,Name,Source Type,Source Name,User,Status,action_set,batch_size,chain_length,coupling,dropout,epsilon,epsilon_increment,fc1_dims,fc2_dims,field_strength,gamma,learning_rate,max_t_steps,memory_size,n_actions,number_of_episodes,number_of_features,prioritized_experience_replay,replace_target_iter,reward_function,tolerance,tstep_length,avg_Qvalue,binned_Qvalue,binned_epsilon,binned_final_fid,binned_max_fid,binned_time_final_fid,binned_time_max_fid,epsilon_increment,fc1_dims,learning_rate,max_fid,soft_success_training_rate,true_success_training_rate,reward_function,prioritized,action set,chain_length
2025-06-11 14:30:29,27.0s,55f6a1fa13be4b5d88bb35a7842c1489,trial_28,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0014777497857884955,102,120,100,0.95,1.236157351400298e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3610.178189079426,3550.6301876115003,0.99,0.102376991,0.4242530956,60,51.46,,,,0.875822856968971,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:02,24.3s,182ff22db434425885725cc981316922,trial_1,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.003929383911976143,90,120,100,0.95,7.080255753180885e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3561.581445456034,3594.4311165174,0.99,0.17133632769999999,0.41934965570000005,60,52.9,,,,0.9192047117427573,0.0025,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:14,25.2s,634cea8219624e54a240b6afe367e3e1,trial_30,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.001773560827232846,203,120,100,0.95,1.066042672320972e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3635.819050162779,3641.9152737929003,0.99,0.1211805125,0.3445068051,60,46.73,,,,0.9115155310708194,0.00006,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:43,0.5s,b0db33952533472bb92517b7b0e324e1,trial_25,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0009155239880074032,354,120,100,0.95,2.336621030674891e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2128.1211098182853,2899.96797998,0.99,0.03702692,0.06576019,60,53,,,,0.23210974383951843,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:45,27.5s,a9bcfcfbb38e499a8e23231c3c7c9552,trial_4,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.002922152100366968,387,120,100,0.95,6.400311269944916e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3668.5836922646063,3618.5017294108,0.99,0.019268438699999998,0.0550471762,60,45.46,,,,0.9465767661608044,0.0171,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:58,326ms,5c6849fe9b6e41f8917eb27af1b335c4,trial_32,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.001504507623927751,191,120,100,0.95,2.36958458043906e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1988.527246031307,2139.76734682,0.99,0.02476393,0.04782416,60,48,,,,0.20524701528109787,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:30,386ms,fc4e3dc0c5874493bc5209f476948246,trial_12,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0020826831114146146,218,120,100,0.95,0.0003971504706645779,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2206.345689788969,2320.62295189,0.99,0.01547652,0.04635157,60,50,,,,0.28838972085537024,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:28,0.5s,42c13b4852124b48897561decef03346,trial_22,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.001638981073553029,361,120,100,0.95,1.9037904629250297e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3158.974027371377,3648.1333121,0.99,0.04054172,0.04557088,60,57,,,,0.44964537813018146,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:28:41,24.8s,4ef30f7cb6824dd09b8853f2798840b9,trial_2,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0013975519918985949,356,120,100,0.95,1.701069689007753e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3043.7568516659244,3019.3609470773,0.99,0.0379714239,0.042921578499999995,60,55.43,,,,0.7433315571984455,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:58,432ms,5519d0b8f1f24b37b7d40295277547f5,trial_27,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.004619487174930826,550,120,100,0.95,5.3108567893131595e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2944.9410138318826,3098.43534757,0.99,0.03520024,0.04160879,60,55,,,,0.5929281910361325,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:44,0.6s,c2d12310e47b4fc6befb3736f3d2284f,trial_16,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0003439129717667481,613,120,100,0.95,0.0002770662319082405,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2024.0917788170445,2994.07400279,0.79478288,0.02696033,0.03218476,60,57,,,,0.3467830637116309,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:59,15.4s,e0c93d83a2db4cf6a3fee243aeb78b4c,trial_15,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.008050697764148749,182,120,100,0.95,0.005172338964343501,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3502.7305524164426,3654.45428941,0.99,0.02881077,0.02922339,60,54,,,,0.9414331212372743,0.0011362990739162547,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:06,22.4s,0cd6634d8bc547aeb775ebbc0a7a4540,trial_5,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.00010938757218321424,440,120,100,0.95,0.05901521459411171,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3203.6943666373973,3333.5801689628,0.99,0.0021964301,0.0185049763,60,44.56,,,,0.93770710291326,0.0019,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:56,477ms,d40d535da2e94896b4514b7ee1cc1cf7,trial_18,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0912991387056277,479,120,100,0.95,9.333574674093818e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3056.21976285007,3128.44254272,0.99,0.01336945,0.01336945,60,58,,,,0.47298265430753356,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:01,0.6s,a4e8ac32458b4e8badb186b75de711b5,trial_23,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0010464799956170362,503,120,100,0.95,3.688131907172908e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2036.7651741300954,2161.55731956,0.99,0.00972077,0.01276031,60,51,,,,0.17222624597994096,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:26,366ms,b3d910cbc64f42a393298f6765384fef,trial_26,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0002650098226829294,279,120,100,0.95,6.428964396257956e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1761.0967176470665,1768.16795463,0.29442591,0.00955895,0.00955895,60,58,,,,0.1168714608553946,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:44,412ms,fa971c75b1e24520b4f71be1ba08343d,trial_24,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.012935708961107214,121,120,100,0.95,0.00014946444204950527,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3474.7913485490844,3663.16978958,0.99,0.00284677,0.00880288,60,57,,,,0.2550460393047072,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:58,371ms,e42d3778ff574b949a50b3fa9a14b741,trial_7,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.00011045746592930417,565,120,100,0.95,6.370305034303201e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1687.9256266094797,1194.4930574,0.12271824,0.00584663,0.00609023,60,44,,,,0.07259251973200116,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:33,24.9s,66253e445ec4437a9c4bb99e37f4b02f,trial_3,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.000656471281987188,903,120,100,0.95,3.9658640762526086e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3329.131001302094,3528.3690003172,0.99,0.0050484102,0.0053311135,60,55.25,,,,0.904944152110491,0.00004,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:40,2.7s,284e542fbba4412c865e86670db929ec,trial_47,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.001507124321102577,318,120,100,0.95,1.4278408339823093e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2867.1815938638338,2428.08681189,0.99,0.00080757,0.00406527,60,35,,,,0.7046363669439907,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:32:12,375ms,7d7ca43b78bc43ef9635b05c2f203711,trial_21,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.003258733632878669,282,120,100,0.95,0.0006348785198967116,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1628.8032139355266,1590.74179692,0.99,0.00065662,0.00400083,60,41,,,,0.05678008939066095,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:32,310ms,fcd8b261d99a41fd9b0ade700f9b65c6,trial_43,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.007206096028328218,89,120,100,0.95,3.095726801373937e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1084.7230177577467,1084.72301776,0,0.00343654,0.00343654,60,58,,,,0.003436544130110241,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:28:41,350ms,3818bd5bbee54c9394c10d70b55e20e7,trial_36,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.004030570745707388,395,120,100,0.95,1.0229191574617127e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1369.7160538784744,1369.71605388,0,0.00339604,0.00339604,60,58,,,,0.0033960378534860307,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:30,375ms,19ed3d16a7f842cf89ca24a9d3473c87,trial_48,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0034264206175913,448,120,100,0.95,5.082344617789108e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1338.616021138627,1338.61602114,0,0.00268019,0.00315127,60,55,,,,0.003151268896849483,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:59,376ms,eef97e4dcfde4759b5c7deae7a07d507,trial_34,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0006295915508585638,240,120,100,0.95,3.9083272936661714e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1291.8945102031776,1291.8945102,0,0.00246797,0.00246797,60,58,,,,0.0024679659915888556,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:39,471ms,88d533a71c0e4c378f8bbef734551f2f,trial_50,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.01059415479906262,217,120,100,0.95,0.0011878117629352265,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2278.312637151983,2278.31263715,0,0.00198616,0.00206806,60,57,,,,0.0020680570381531164,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:58,457ms,0f41f06df20b4af19d4690acb697c37e,trial_49,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0021561536502669944,591,120,100,0.95,0.00022035110080658598,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1510.074058860199,1506.6109844,0.99,0.00190117,0.00190117,60,58,,,,0.051325248442369464,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:31,267ms,ece3ba86abdc4d0881aa8f42ffba5f00,trial_35,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0002041175501587095,167,120,100,0.95,7.02396612813748e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1260.4550950445714,1260.45509504,0,0.0002038,0.00167523,60,49,,,,0.0016752288789561452,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:32:12,274ms,e02748b49c154d669b3757125c836843,trial_41,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0005146224953589352,207,120,100,0.95,1.7140929339052455e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1700.404368903965,1700.4043689,0,0.00049616,0.00158114,60,55,,,,0.001581141922143386,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:29,375ms,63935e82f64b4e88878d66d3190cd59c,trial_6,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,5.968013927589158e-05,402,120,100,0.95,0.001490074300961255,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1652.6183864195948,1288.59043124,0.06630463,0.00047325,0.00131475,60,55,,,,0.05058046497414692,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:57,411ms,90183c4703e5419e80a6b3c19615d3f0,trial_42,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0011003972795381066,478,120,100,0.95,1.7334022567315228e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1586.4714292623564,1586.47142926,0,0.00099131,0.00101055,60,51,,,,0.0010105523620317913,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:32,0.6s,298e16dddf4b47449e5553a6a5981564,trial_29,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.00993187036221324,109,120,100,0.95,0.0002608851547068285,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1400.3031559206684,1400.30315592,0,0.0008,0.00085952,60,54,,,,0.0008595213607735385,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:57,367ms,d3078f116bcc4fba8d7145f5b6567a11,trial_40,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,3.7501150104888025e-05,313,120,100,0.95,5.1599042813746206e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1472.1236879480768,1472.12368795,0,0.00059835,0.00069478,60,57,,,,0.0006947797597273348,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:31,292ms,06fc8dc37ce94580b333f1cfb5b05d5d,trial_19,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0026056122666096838,148,120,100,0.95,1.1076070793656177e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2971.1984039321387,3587.34260727,0.99,0.00067451,0.00067451,60,58,,,,0.0142213428764162,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:00,259ms,6e2e9e9e38114e5d836e3d17a114adbd,trial_11,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.006318041331965084,46,120,100,0.95,0.017511892781929023,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1581.7286568725442,1581.72865687,0,0.00036985,0.00036985,60,58,,,,0.0003698470148522448,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:01,455ms,6c321c10f0cc4f1d9c57498a025b70e9,trial_20,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.02311543141578003,727,120,100,0.95,0.004333390265680145,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1156.729592768885,1156.72959277,0,0.00032838,0.00032838,60,58,,,,0.00032838364432012456,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:58,319ms,4df785cbde1b4d7691184fbefa047bbb,trial_37,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0016362191534759327,81,120,100,0.95,0.00010992327212252358,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1348.2419700324288,1348.24197003,0,0.00028113,0.00028113,60,58,,,,0.0002811304136878529,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:28:41,0.5s,595228ad09e84659bebe6158b147026a,trial_8,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.014886561978274006,807,120,100,0.95,0.00010961217659521059,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1217.691052597989,1217.6910526,0,0.00018412,0.00023882,60,45,,,,0.00023881519271223275,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:58,247ms,9199dd39ff4e4075ba2fe916f38a8fc0,trial_38,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.020051698950996236,267,120,100,0.95,2.9492485206388988e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1365.0405400056288,1365.04054001,0,0.00021773,0.00021773,60,58,,,,0.0002177255044944418,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:29,304ms,d06b227156284cbb9909cba4cbe2b1f3,trial_31,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0006704013685018648,36,120,100,0.95,1.0187128973778139e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1870.3160507206042,2455.26392618,0.74481592,0.00001008,0.00021767,60,32,,,,0.07554825281957614,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:26,293ms,36a70a739e69450a86b6083ceb279801,trial_9,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.044621557549508424,59,120,100,0.95,0.00018546229298795668,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1300.1863788252135,1300.18637883,0,0.00020991,0.00020991,60,58,,,,0.00020991373437148267,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:27,454ms,63fee76bea9747f6a54e2cae5173c838,trial_46,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0053678796824324585,155,120,100,0.95,8.748276772729786e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,3241.7147564850657,3637.50518446,0.99,0.00004463,0.00020898,60,45,,,,0.5186303711843633,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:29,267ms,fd176e32a2d5445991157f775153a913,trial_17,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,1.1145977949819816e-05,319,120,100,0.95,3.3091887000829325e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1108.5941830794663,1108.59418308,0,0.00016757,0.00016858,60,56,,,,0.00016857759359005173,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:00,0.5s,fac3f0f4fa064f63b1f96064375fa80d,trial_13,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.00041500426147093,676,120,100,0.95,1.3480130990880282e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1738.7468431490693,1851.317239,0.46106973,0.00014152,0.00014152,60,58,,,,0.08215339543904053,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:31:40,398ms,e14236ab66454e6ab42a11880e0119b3,trial_14,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.005166129012516031,244,120,100,0.95,0.0006604507753048627,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1337.2749625807883,1337.27496258,0,0.00011605,0.00011605,60,58,,,,0.00011605171849246469,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:59,325ms,c944bf2cd3564d88bb87a984b0fe0c89,trial_39,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0001102594987061581,427,120,100,0.95,0.09503562367860535,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1195.9878927266295,1195.98789273,0,0.00011383,0.00011383,60,58,,,,0.00011383460762080562,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:27,467ms,4ce2448f02cf4ede9f3f1f956cdd9f6f,trial_33,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0028936985634041784,117,120,100,0.95,2.0449492940021128e-05,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,2629.6930537872004,3012.42453491,0.99,0.00003471,0.00011029,60,40,,,,0.20783796739448668,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:29:31,0.6s,407b3e95e0a14d56944da59475b66d83,trial_45,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0008605787215549768,1010,120,100,0.95,0.018837070541076337,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1947.1417872626096,2557.25584251,0.95610296,0.00002002,0.00008726,60,48,,,,0.12642701667008927,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:56,346ms,d402c17006834fe2a16660f02f18329c,trial_44,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.002394536633407905,381,120,100,0.95,0.0001445399704164398,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1545.9560066135118,1545.95600661,0,0.00007309,0.00007947,60,56,,,,0.00007946542056944384,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:30:28,0.7s,51897c81f3474a619cb6d0b801163136,trial_10,LOCAL,optuna_log.py,sofi,FINISHED,oaps,32,12,1,0.0,0.99,0.0406625098552036,951,120,100,0.95,0.002318541894533309,60,40000,13,50000,24,True,200,site evolution,0.05,0.15,1054.9575685135849,976.21098601,0.99,0.00003278,0.00005035,60,54,,,,0.08613642587504258,0,0,site evolution,prioritized,oaps,12
2025-06-11 14:28:40,3.5min,a1ec2db8ee9c485ba06477da9e2c9845,opt_for_n12_oaps_noise_per/,LOCAL,optuna_log.py,sofi,FINISHED,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,0.0014777497857884955,102,0.00001236157351400298,0,0,0,,,,
